title,introduction,link,price,booking_date,rating_star,rating_count,country,cat_key,,
南投｜清境天星山莊住宿｜雙人房一泊一食｜鄰近清境農場,現在透過 KKday 預訂清境天星山莊，輕鬆搞定清境住宿！位於清境農場中心點，鄰近青青草原、小瑞士花園、7-11 形象商圈等多個清境地區知名景點，皆可步行到達。客房格局寬敞方正，並設有乾濕分離衛浴，亦有戶外小陽台可欣賞群山景緻、日出日落美景，夜晚也可仰望星空，享受銀河群星圍繞之美。遠離城市喧囂，都市吵雜，即刻預訂，開啟屬於你的放鬆美好假期！,https://www.kkday.com/zh-tw/product/121542,3150,20220317,5,7,台灣,['民宿'],,
【 2022 情人節】台灣台北｜VIC WANG 金工私塾｜對戒・婚戒・閨蜜戒指手作體驗,透過 KKday 訂購 VIC WANG 金工私塾金工課程，立即體驗由設計總監 Vic 與其團隊的專業指導！為了提供良好的教學品質，在講師的帶領以安全為前提讓每一個步驟都由學員親自完成，製作出專屬於自己的紀念戒指！,https://www.kkday.com/zh-tw/product/124328,1555,20220316,5,9,台灣,"['DIY課程', '身心療育', '特色行程']",,
2022櫻花季｜阿里山＆田尾公路花園＆朴子溪畔黃花風鈴木二日遊｜台北＆中壢＆新竹出發,搶先預訂 2022 阿里山賞櫻 2 日遊，專業中文導覽，帶你從台北＆中壢＆新竹出發！三月春暖花開，阿里山的櫻花正盛。到阿里山賞櫻放鬆身心，也能到臨近的觸口遊客中心賞桃紅色的花旗木。此外，賞花行程也將到歷史悠久的彰化田尾公路花園看花買花，以及全台最長的嘉義新港風鈴木林道，欣賞金黃色花海,https://www.kkday.com/zh-tw/product/34375,2999,20220322,5,1,台灣,"['戶外休閒', '多日遊', '自然生態']",,
台北麻辣火鍋推薦｜紅九九個人鴛鴦鍋（提供外帶）,現在預訂 KKday 紅九九麻辣火鍋套餐，由食尚玩家大力推薦的個人麻辣鍋。不同於以往麻辣鍋強調的辣度口感，《紅九九》重新詮釋麻辣鍋以「 重麻不重辣 」的口感、個人鍋方式，打造專屬自己的麻辣鍋全新體驗。餐廳位於交通方便的市政府站周邊，立即在 KKday 預約一個人也可大口享用美味的紅九九麻辣火鍋。,https://www.kkday.com/zh-tw/product/6360,610,20220316,4.53,178,台灣,"['餐廳訂位', '當地美食']",,
澎湖旅遊推薦｜澎湖漁人生活｜夜釣小管體驗（沙港東村漁港出發）,搭乘澎湖縣湖西鄉沙港村的晶翔號，體驗澎湖漁人的生活，在晶翔號的活動裡能體驗漁人的過程、吃辛苦得來不易的海鮮、一同觀看大自然美景，吹這海風，看著夕陽，釣小管品嘗新鮮的小管生魚片，享受著在大海裡生活的一天,https://www.kkday.com/zh-tw/product/119298,599,20220401,0,0,台灣,"['戶外休閒', '特色行程']",,
台灣嘉義 | 仁亭登山口 & 水漾森林 & 杉林溪森林遊樂園二日野營 | 台北 & 台中出發,現在預訂水漾森林 & 杉林溪森林遊樂園二日野營行程，專業中文嚮導，帶你從台北車站／台中高鐵站出發。兩天一夜的行程，走訪位於海拔 1600 公尺的杉林溪森林生態渡假園區，探索「落入凡間的仙境」的水漾森林，體驗登山野營，與大自然近距離接觸！,https://www.kkday.com/zh-tw/product/127504,7000,20220402,0,0,台灣,"['露營', '多日遊', '自然生態']",,
2022櫻花季｜南投露營｜樂活森林農場免收搭帳露營,現在訂購南投埔里的樂活森林農場露營，免裝備輕鬆入住生態資源豐富的農場，為懶人露營首選。農場周邊景點豐富、採買便利，營區有戲水池、沙坑遊戲區與茶園，適合親子同樂，也適合與三五好友放空享樂，一同體驗露營的美好。,https://www.kkday.com/zh-tw/product/101679,4730,20220513,4.6,5,台灣,"['戶外休閒', '露營', '自然生態']",,
台灣台北｜親子餐廳首選｜內湖・媽咪講Money Jump親子樂活套餐,去台北親子日常的好去處，跟小朋友一起享受美食、盡情放鬆。位於內湖的 Money Jump 親子餐廳劃分多個不同區域讓小朋友可以瘋狂玩樂；提供五星級餐點，小孩玩耍同時父母也能享用佳餚。店內更有大人、小孩都可乘坐的旋轉木馬，帶你重溫童年時光。,https://www.kkday.com/zh-tw/product/18691,399,20220321,4.77,78,台灣,"['餐廳訂位', '當地美食']",,
台中新天地崇德旗艦店餐券｜樂食百匯｜須自行電話訂位,品味中西精緻佳餚，饗盡百種風味料理 開放式廚房現點現做的各式佳餚，成為饕客鍾愛的百匯餐廳，寬敞舒適的用餐空間及貼心的兒童遊戲區，是親子家庭不容錯過的首選。,https://www.kkday.com/zh-tw/product/115215,823,20220316,4.64,11,台灣,"['餐廳訂位', '當地美食']",,
【 線上課程 】Hahow 好學校 | AutoCAD 電腦繪圖2D基礎篇－紮實入門,立即於 KKday 訂購 Hahow 好學校 | AutoCAD 電腦繪圖2D基礎篇－紮實入門  線上課程  ! AutoCAD 是全球知名的電腦輔助設計與繪圖軟體，適用於土木建築、室內設計、機械模具、電子電機、消防空調、工業設計、景觀設計、環境工程、地理資訊等產業，也是眾多大專高職相關科系的必修課程。 新手不用擔心，這是AutoCAD 2D入門課程，我們從零開始，循序漸進識圖、看圖、繪圖、出圖，一步一步紮穩馬步練就AutoCAD專業好身手。,https://www.kkday.com/zh-tw/product/121101,2500,20220315,0,0,台灣,['特色行程'],,
【KKday x 樂天Kobo電子閱讀器】宜蘭露營｜微笑灣農場百萬夜景露營車・自搭帳體驗・各式免搭體驗屋,在農場上可以看到整個蘭陽平原、微笑的海岸線，無論是白天、晚上，日出、日落、夜景、海景都會讓您放鬆身心，發呆一整天,https://www.kkday.com/zh-tw/product/125919,1100,20220317,0,0,台灣,"['戶外休閒', '露營', '多日遊']",,
高雄寒軒國際大飯店餐券｜茶苑・觀海軒｜須自行電話訂位,高雄寒軒飯店是南台灣最具規模的五星觀光飯店，美食餐廳提供中外美食，另有大型宴會廳及典雅貴賓包廂，位居交通四通八達的市中心，機場、購物、娛樂、古蹟名勝近在比鄰，是您在南台灣最舒適便利的家。,https://www.kkday.com/zh-tw/product/23678,580,20220315,4.67,6,台灣,"['餐廳訂位', '當地美食']",,
台灣小琉球｜透明獨木舟｜獨木舟體驗｜秘境尋海龜&浮潛｜東海岸獨木舟俱樂部小琉球基地,小琉球透明獨木舟體驗、秘境尋海龜、專業教練帶領，划行透明獨木舟遊玩小琉球、自然無汙染與海共生、探索獨一無二的熱帶珊瑚美景、拜訪特有的綠蠵龜與海中生物，欣賞絕佳的海岸景致、浮潛套餐更有機會與海龜共游，小琉球之旅最佳體驗！現在下訂就送金色三麥啤酒，數量有限送完為止～,https://www.kkday.com/zh-tw/product/115981,598,20220317,4.87,45,台灣,"['戶外休閒', '水上活動', '刺激冒險']",,
台灣雲林｜台灣好行｜雲林草嶺線二日遊車票（含雲林住宿）,"跟著 KKday 搭乘台灣好行雲林草嶺線，輕鬆遊玩草嶺！前往雲嶺之丘觀賞日出、夕陽及雲海，並入住海拔超過 1,300 公尺的「東𤧥山莊」，感受大自然的芬多精，時而聆聽杉林之間鳥兒的鳴聲，感覺置身於忘憂谷般的仙境，非常適合一家大小前來郊遊。",https://www.kkday.com/zh-tw/product/103770,1700,20220323,0,0,台灣,"['多日遊', '自然生態']",,
台北－台南優惠車票｜統聯客運－國道1611路線,搭乘統聯客運國道 1611 路線，讓您輕鬆往返台北與台南市區！客運內除了有舒適的乘車空間也注重乘客安全，車次數量多，不論是任何時段皆能搭乘、輕鬆直達目的地，是從台北至台南經濟又實惠的選擇。,https://www.kkday.com/zh-tw/product/118207,430,20220316,4.71,7,台灣,['交通票券'],,
高鐵假期｜基隆長榮桂冠酒店＆高鐵來回車票,立即在KKday訂購台灣高鐵假期，國旅交通住宿一次搞定！基隆長榮桂冠酒店依山傍海的後花園、自然奇景中遍嚐小吃 北台灣第一「山海觀」－長榮桂冠酒店（基隆）坐落於基隆港邊，擁有迷人的港灣風情。亮麗耀眼的整體設計、殷勤體貼的溫馨款待，讓您得以擁有寧靜舒適的休憩環境，悠然享受尊貴禮遇。,https://www.kkday.com/zh-tw/product/126265,1735,20220321,0,0,台灣,"['飯店', '高鐵假期']",,
高鐵假期｜台南長悅旅棧 & 高鐵來回車票,立即在 KKday 訂購台灣高鐵假期，國旅交通住宿一次搞定！台南長悅旅棧位於台南市中心，步行 9 分鐘即可抵達台南火車站，飯店風格採高質感木頭色系，設施服務一流且價格平民，想要來一趟高 CP 值旅遊的最佳選擇。,https://www.kkday.com/zh-tw/product/35252,1290,20220321,5,2,台灣,"['飯店', '多日遊', '高鐵假期']",,
台北內湖｜Craftzy Sports 滑雪模擬體驗,即刻預訂滑雪模擬體驗，一方面訓練心肺耐力、一方面鍛鍊滑雪技巧，前往滑雪前，先來模擬滑雪實際情形，採高科技設備，在台灣內湖 Craftzy Sports Club 也能體驗滑雪的刺激快感！,https://www.kkday.com/zh-tw/product/100277,850,20220316,5,22,台灣,"['刺激冒險', '特色行程', '運動賽事']",,
高鐵假期｜高雄義大天悅飯店＆高鐵來回車票,立即在KKday訂購台灣高鐵假期，國旅交通住宿一次搞定！義大天悅飯店座落義大世界園區，集遊樂、購物、觀光之渡假休閒飯店，遊玩義大世界遊玩還是購物都很方便，是您旅遊探索高雄的最佳選擇。,https://www.kkday.com/zh-tw/product/28819,1756,20220321,4.75,8,台灣,"['飯店', '多日遊', '高鐵假期']",,
台灣屏東｜賽嘉飛行傘場｜飛行傘體驗 - 含攝影,現在訂購屏東賽嘉飛行傘飛行體驗，一年四季都可飛行，起飛前方西面平原，東面山脈，形成氣流穩定的絕佳地形，尤其冬天不受東北季風影響，吸引許多國外飛行傘友每年固定朝聖的飛行場地。經由嚴格審查，擁有屏東縣政府頒發，台灣第一張也是目前唯一的政府核准場證，對消費者的保證。,https://www.kkday.com/zh-tw/product/100238,2500,20220316,5,32,台灣,"['刺激冒險', '特色行程', '戶外休閒']",,
新竹五峰｜山上人家＆張學良故居＆北埔老街一日接送｜台北/新北/桃園/新竹出發,搶先預訂新竹清泉五峰山上人家一日接送服務，帶您走訪如仙境夢幻般的五峰鄉美景，讓山上人家滿山遍野的櫻花林將你浪漫包圍；走訪充滿人文風情的清泉風景特定區、文人三毛的家、歷史名人張學良故居等，散步在高大林立的黑森林之中，再到客家風味的北埔老街，展開一趟豐富的新竹之旅！＊新竹山上人家2022年櫻花季賞櫻花季已結束，期待明年一起前往,https://www.kkday.com/zh-tw/product/103120,1190,20220318,4.67,24,台灣,"['戶外休閒', '一日遊', '自然生態']",,
台北萬豪酒店餐券｜Garden Kitchen・Lobby Lounge｜須自行電話訂位,台北萬豪酒店餐券，位於飯店 1 樓！Garden Kitchen 半開放式廚房，現場展演料理色、香、味，大片落地窗比鄰台北萬豪綠意花園，自然日光灑落，從清晨至夜晚各有不同風情。Lounge 一詞源自蘇格蘭方言「lungis」，意指閒散慵懶。我們希望您在忙碌行程之餘，讓 Lobby Lounge 成為您適度放鬆舒緩的最佳空間。,https://www.kkday.com/zh-tw/product/115103,899,20220315,4.59,17,台灣,"['餐廳訂位', '當地美食']",,
屏東小琉球旅遊｜體驗潛水＆水肺潛水 Fun Dive｜居琉潛水｜限量體驗潛水送住宿面鏡,現在訂購 KKday 小琉球水上活動，距離台灣本島船程 15 分鐘的小琉球進行體驗潛水。小琉球海域有豐富的珊瑚礁生態，任何人都可以在此體驗水肺潛水的樂趣，一同觀賞海中隨處可見的海龜。平日、假日多場次可選擇，即刻下訂小琉球體驗潛水。,https://www.kkday.com/zh-tw/product/123048,2500,20220319,5,2,台灣,"['戶外休閒', '水上活動', '刺激冒險']",,
新北碧潭SUP立槳體驗｜一人一板・兩人一板,現在預訂 KKday 碧潭日出晨彩 SUP 立槳體驗，體驗地點位於北台灣最美的碧潭風景區內，鄰近捷運新店站，交通十分便捷。提供三個場次時段可選擇，日出團還能在映照著晨彩的潭面上划行，彷彿融為一幅美景。在專業教練細心指導下，輕鬆體驗划行 SUP 立槳的樂趣，不用怕沒經驗，初心者也能快速上手！,https://www.kkday.com/zh-tw/product/104487,1500,20220317,4.88,8,台灣,"['戶外休閒', '水上活動']",,
日月潭騎單車｜電輔自行車租借｜向山遊客中心取車,來趟騎腳踏車遊日月潭的小旅行，近距離觀賞台灣絕美的湖光山色，若水氣充足，還有機會見到霧濛濛如仙境般的夢幻奇景；日月潭環湖單車道為 CNN 譽名為全球十大最美的自行車道上，探索中部網美秘境，悠悠的享受著自在的舒適感，旅行不再匆匆而過。踩著輕鬆的電輔自行車，上下坡都十分省力，是環湖旅遊的最佳夥伴,https://www.kkday.com/zh-tw/product/125396,100,20220315,5,3,台灣,"['一日遊', '租車自駕', '戶外休閒']",,
高鐵假期｜台南捷絲旅十鼓館 & 高鐵來回車票,立即在 KKday 訂購台灣高鐵假期，國旅交通住宿一次搞定！捷絲旅台南十鼓館緊鄰十鼓仁糖文創園區、奇美博物館，愜意暢遊台南知名文化景點；鄰近鄰近台南高鐵站、台南市區車程僅 12- 15 分鐘，交通便利。,https://www.kkday.com/zh-tw/product/126156,1265,20220321,0,0,台灣,"['飯店', '多日遊', '高鐵假期']",,
台灣台南｜26呎運動型帆船賞帆遊安平之旅,跟著 KKday 輕鬆體驗26呎運動型帆船，近距離體驗海的呼吸，享受安平港沿岸美景，搭配船長的解說，讓您了解台南安平港文化。,https://www.kkday.com/zh-tw/product/123677,1388,20220323,5,1,台灣,"['水上活動', '特色行程', '遊船票券']",,
高鐵假期｜高雄洲際酒店＆高鐵來回車票,立即在 KKday 訂購台灣高鐵假期，國旅交通住宿一次搞定！高雄福容大飯店，提供旅客雅緻舒適的寢居空間以及誠摯親切貼心的專屬服務。飯店地理環境極佳且交通便利，可選擇遠眺高雄港寬闊的視野，或是愛河夜晚燈火燦爛的景緻，充分感受高雄的風情萬種。,https://www.kkday.com/zh-tw/product/126144,3290,20220321,0,0,台灣,"['飯店', '高鐵假期']",,
